"symbol","uniprot","ensembl","entrez","name"
"HADHA","P40939","ENSG00000084754",3030,"Trifunctional enzyme subunit alpha, mitochondrial"
"PSMD11","O00231","ENSG00000108671",5717,"26S proteasome non-ATPase regulatory subunit 11"
"CTPS1","P17812","ENSG00000171793",1503,"CTP synthase 1"
"CAP1","Q01518","ENSG00000131236",10487,"Adenylyl cyclase-associated protein 1"
"CASP14","P31944","ENSG00000105141",23581,"Caspase-14"
"CNTLN","Q9NXG0","ENSG00000044459",54875,"Centlein"
"RPL7A","P62424","ENSG00000280858",6130,"60S ribosomal protein L7a"
"ERH","P84090","ENSG00000100632",2079,"Enhancer of rudimentary homolog"
"FAM83H","Q6ZRV2","ENSG00000273889",286077,"Protein FAM83H"
"RANBP2","P49792","ENSG00000153201",5903,"E3 SUMO-protein ligase RanBP2"
"TRAF2","Q12933","ENSG00000127191",7186,"TNF receptor-associated factor 2"
"SDHA","P31040","ENSG00000073578",6389,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
"GART","P22102","ENSG00000262473",2618,"Trifunctional purine biosynthetic protein adenosine-3"
"KHDRBS1","Q07666","ENSG00000121774",10657,"KH domain-containing, RNA-binding, signal transduction-associated protein 1"
"VPS35","Q96QK1","ENSG00000069329",55737,"Vacuolar protein sorting-associated protein 35"
"TK1","P04183","ENSG00000167900",7083,"Thymidine kinase, cytosolic"
"FAM83B","Q5T0W9","ENSG00000168143",222584,"Protein FAM83B"
"PHB","P35232","ENSG00000167085",5245,"Prohibitin"
"NUDT5","Q9UKK9","ENSG00000165609",11164,"ADP-sugar pyrophosphatase"
"RAB13","P51153","ENSG00000143545",5872,"Ras-related protein Rab-13"
"MTX2","O75431","ENSG00000128654",10651,"Metaxin-2"
"RTCB","Q9Y3I0","ENSG00000100220",51493,"RNA-splicing ligase RtcB homolog"
"CD55","P08174","ENSG00000196352",1604,"Complement decay-accelerating factor"
"UQCRC2","P22695","ENSG00000140740",7385,"Cytochrome b-c1 complex subunit 2, mitochondrial"
"MRPL13","Q9BYD1","ENSG00000172172",28998,"39S ribosomal protein L13, mitochondrial"
"LZTS2","Q9BRK4","ENSG00000107816",84445,"Leucine zipper putative tumor suppressor 2"
"ITCH","Q96J02","ENSG00000078747",83737,"E3 ubiquitin-protein ligase Itchy homolog"
"IGKC","P01834",NA,NA,"Immunoglobulin kappa constant"
"TGM1","P22735","ENSG00000285348",7051,"Protein-glutamine gamma-glutamyltransferase K"
"PSMA5","P28066","ENSG00000143106",5686,"Proteasome subunit alpha type-5"
"COPG1","Q9Y678","ENSG00000181789",22820,"Coatomer subunit gamma-1"
"VARS1","P26640","ENSG00000231116",7407,"Valine--tRNA ligase"
"MCM5","P33992","ENSG00000100297",4174,"DNA replication licensing factor MCM5"
"PHB2","Q99623","ENSG00000215021",11331,"Prohibitin-2"
"PFN2","P35080","ENSG00000070087",5217,"Profilin-2"
"NCKIPSD","Q9NZQ3","ENSG00000213672",51517,"NCK-interacting protein with SH3 domain"
"BLMH","Q13867","ENSG00000108578",642,"Bleomycin hydrolase"
"SFXN3","Q9BWM7","ENSG00000107819",81855,"Sideroflexin-3"
"RPL10A","P62906","ENSG00000198755",4736,"60S ribosomal protein L10a"
"DST","Q03001","ENSG00000151914",667,"Dystonin"
"HAX1","O00165","ENSG00000143575",10456,"HCLS1-associated protein X-1"
"PTMA","P06454","ENSG00000187514",5757,"Prothymosin alpha"
"SLC16A1","P53985","ENSG00000281917",6566,"Monocarboxylate transporter 1"
"PKP1","Q13835","ENSG00000081277",5317,"Plakophilin-1"
"SPARC","P09486","ENSG00000113140",6678,"SPARC"
"ISG15","P05161","ENSG00000187608",9636,"Ubiquitin-like protein ISG15"
"TNKS1BP1","Q9C0C2","ENSG00000149115",85456,"182 kDa tankyrase-1-binding protein"
"CUL2","Q13617","ENSG00000108094",8453,"Cullin-2"
"DERL1","Q9BUN8","ENSG00000136986",79139,"Derlin-1"
"GARS1","P41250","ENSG00000106105",2617,"Glycine--tRNA ligase"
"H1-5","P16401","ENSG00000184357",3009,"Histone H1.5"
"SCRIB","Q14160","ENSG00000180900",23513,"Protein scribble homolog"
"RPL27A","P46776","ENSG00000166441",6157,"60S ribosomal protein L27a"
"ERBIN","Q96RT1","ENSG00000112851",55914,"Erbin"
"CNBP","P62633","ENSG00000169714",7555,"Cellular nucleic acid-binding protein"
"MICAL3","Q7RTP6","ENSG00000243156",57553,"[F-actin]-monooxygenase MICAL3"
"RAB3B","P20337","ENSG00000169213",5865,"Ras-related protein Rab-3B"
"TMOD1","P28289","ENSG00000136842",7111,"Tropomodulin-1"
"TASOR2","Q5VWN6","ENSG00000108021",54906,"Protein TASOR 2"
"BANF1","O75531","ENSG00000175334",8815,"Barrier-to-autointegration factor"
"EHD4","Q9H223","ENSG00000103966",30844,"EH domain-containing protein 4"
"LARS1","Q9P2J5","ENSG00000133706",51520,"Leucine--tRNA ligase, cytoplasmic"
"PSME3","P61289","ENSG00000131467",10197,"Proteasome activator complex subunit 3"
"RPL13A","P40429","ENSG00000142541",23521,"60S ribosomal protein L13a"
"THY1","P04216","ENSG00000154096",7070,"Thy-1 membrane glycoprotein"
"MCM6","Q14566","ENSG00000076003",4175,"DNA replication licensing factor MCM6"
"DNAJB2","P25686","ENSG00000135924",3300,"DnaJ homolog subfamily B member 2"
"SSR1","P43307","ENSG00000124783",6745,"Translocon-associated protein subunit alpha"
"PGAM5","Q96HS1","ENSG00000247077",192111,"Serine/threonine-protein phosphatase PGAM5, mitochondrial"
"NUDC","Q9Y266","ENSG00000090273",10726,"Nuclear migration protein nudC"
"TRIP6","Q15654","ENSG00000087077",7205,"Thyroid receptor-interacting protein 6"
"RPL32","P62910","ENSG00000144713",6161,"60S ribosomal protein L32"
"PARK7","Q99497","ENSG00000116288",11315,"Parkinson disease protein 7"
"CUTA","O60888","ENSG00000226492",51596,"Protein CutA"
"ATIC","P31939","ENSG00000138363",471,"Bifunctional purine biosynthesis protein ATIC"
"ESYT2","A0FGR8","ENSG00000117868",57488,"Extended synaptotagmin-2"
"GTF2I","P78347","ENSG00000263001",2969,"General transcription factor II-I"
"SRPRB","Q9Y5M8","ENSG00000144867",58477,"Signal recognition particle receptor subunit beta"
"CEBPB","P17676","ENSG00000172216",1051,"CCAAT/enhancer-binding protein beta"
"APOA1","P02647","ENSG00000118137",335,"Apolipoprotein A-I"
"HDAC1","Q13547","ENSG00000116478",3065,"Histone deacetylase 1"
"RRBP1","Q9P2E9","ENSG00000125844",6238,"Ribosome-binding protein 1"
"HAT1","O14929","ENSG00000128708",8520,"Histone acetyltransferase type B catalytic subunit"
"DDX1","Q92499","ENSG00000079785",1653,"ATP-dependent RNA helicase DDX1"
"SNRNP70","P08621","ENSG00000104852",6625,"U1 small nuclear ribonucleoprotein 70 kDa"
"ST13","P50502","ENSG00000100380",6767,"Hsc70-interacting protein"
"PGK1","P00558","ENSG00000102144",5230,"Phosphoglycerate kinase 1"
"DDX42","Q86XP3","ENSG00000198231",11325,"ATP-dependent RNA helicase DDX42"
"ATP5PB","P24539","ENSG00000116459",515,"ATP synthase F(0) complex subunit B1, mitochondrial"
"PAIP2","Q9BPZ3","ENSG00000120727",51247,"Polyadenylate-binding protein-interacting protein 2"
"RELCH","Q9P260","ENSG00000134444",57614,"RAB11-binding protein RELCH"
"CBX5","P45973","ENSG00000094916",23468,"Chromobox protein homolog 5"
"DYNC1LI2","O43237","ENSG00000135720",1783,"Cytoplasmic dynein 1 light intermediate chain 2"
"SDF4","Q9BRK5","ENSG00000078808",51150,"45 kDa calcium-binding protein"
"FDPS","P14324","ENSG00000160752",2224,"Farnesyl pyrophosphate synthase"
"PSMB5","P28074","ENSG00000100804",5693,"Proteasome subunit beta type-5"
"PSMB8","P28062","ENSG00000230669",5696,"Proteasome subunit beta type-8"
"MACROH2A1","O75367","ENSG00000113648",9555,"Core histone macro-H2A.1"
"MARCKS","P29966","ENSG00000277443",4082,"Myristoylated alanine-rich C-kinase substrate"
"SEMA7A","O75326","ENSG00000288455",8482,"Semaphorin-7A"
"SOD1","P00441","ENSG00000142168",6647,"Superoxide dismutase [Cu-Zn]"
"RPL35","P42766","ENSG00000136942",11224,"60S ribosomal protein L35"
"ACAD9","Q9H845","ENSG00000177646",28976,"Complex I assembly factor ACAD9, mitochondrial"
"MICAL3","O94909",NA,NA,"[F-actin]-monooxygenase MICAL3"
"MDH2","P40926","ENSG00000146701",4191,"Malate dehydrogenase, mitochondrial"
"RP2","O75695","ENSG00000102218",6102,"Protein XRP2"
"PGRMC1","O00264","ENSG00000101856",10857,"Membrane-associated progesterone receptor component 1"
"PDHB","P11177","ENSG00000168291",5162,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial"
"TNS3","Q68CZ2","ENSG00000136205",64759,"Tensin-3"
"NCAPG","Q9BPX3","ENSG00000109805",64151,"Condensin complex subunit 3"
"RAB5B","P61020","ENSG00000111540",5869,"Ras-related protein Rab-5B"
"MAPK3","P27361","ENSG00000102882",5595,"Mitogen-activated protein kinase 3"
"AHSA1","O95433","ENSG00000100591",10598,"Activator of 90 kDa heat shock protein ATPase homolog 1"
"KIF5B","P33176","ENSG00000170759",3799,"Kinesin-1 heavy chain"
"BSG","P35613","ENSG00000172270",682,"Basigin"
"TOLLIP","Q9H0E2","ENSG00000078902",54472,"Toll-interacting protein"
"PHF14","O94880","ENSG00000106443",9678,"PHD finger protein 14"
"PSMB1","P20618","ENSG00000008018",5689,"Proteasome subunit beta type-1"
"VTN","P04004","ENSG00000109072",7448,"Vitronectin"
"ANXA4","P09525","ENSG00000196975",307,"Annexin A4"
"TWF2","Q6IBS0","ENSG00000247596",11344,"Twinfilin-2"
"SUB1","P53999","ENSG00000113387",10923,"Activated RNA polymerase II transcriptional coactivator p15"
"SMC2","O95347","ENSG00000136824",10592,"Structural maintenance of chromosomes protein 2"
"CPNE3","O75131","ENSG00000085719",8895,"Copine-3"
"SEPTIN7","Q16181","ENSG00000122545",989,"Septin-7"
"SPTBN2","O15020","ENSG00000173898",6712,"Spectrin beta chain, non-erythrocytic 2"
"RPL23A","P62750","ENSG00000198242",6147,"60S ribosomal protein L23a"
"CNN3","Q15417","ENSG00000117519",1266,"Calponin-3"
"PPP1R9B","Q96SB3","ENSG00000108819",84687,"Neurabin-2"
"SLTM","Q9NWH9","ENSG00000137776",79811,"SAFB-like transcription modulator"
"PAICS","P22234","ENSG00000128050",10606,"Multifunctional protein ADE2"
"AXL","P30530","ENSG00000167601",558,"Tyrosine-protein kinase receptor UFO"
"CD2AP","Q9Y5K6","ENSG00000198087",23607,"CD2-associated protein"
"TRIM29","Q14134","ENSG00000137699",23650,"Tripartite motif-containing protein 29"
"CCDC9B","Q6ZUT6","ENSG00000188549",388115,"Coiled-coil domain-containing protein 9B"
"ATP5MF","P56134","ENSG00000241468",9551,"ATP synthase subunit f, mitochondrial"
"RBBP7","Q16576","ENSG00000102054",5931,"Histone-binding protein RBBP7"
"ESRRA","P11474","ENSG00000173153",2101,"Steroid hormone receptor ERR1"
"BTAF1","O14981","ENSG00000095564",9044,"TATA-binding protein-associated factor 172"
"KPNA3","O00505","ENSG00000102753",3839,"Importin subunit alpha-4"
"GTPBP4","Q9BZE4","ENSG00000107937",23560,"GTP-binding protein 4"
"UBTD1","Q9HAC8","ENSG00000165886",80019,"Ubiquitin domain-containing protein 1"
"SF3A3","Q12874","ENSG00000183431",10946,"Splicing factor 3A subunit 3"
"COPB1","P53618","ENSG00000129083",1315,"Coatomer subunit beta"
"SYNE2","Q8WXH0","ENSG00000054654",23224,"Nesprin-2"
"VDAC1","P21796","ENSG00000213585",7416,"Voltage-dependent anion-selective channel protein 1"
"TTC1","Q99614","ENSG00000113312",7265,"Tetratricopeptide repeat protein 1"
"KHSRP","Q92945","ENSG00000088247",8570,"Far upstream element-binding protein 2"
"PA2G4","Q9UQ80","ENSG00000170515",5036,"Proliferation-associated protein 2G4"
"ARF6","P62330","ENSG00000165527",382,"ADP-ribosylation factor 6"
"ATP5MG","O75964","ENSG00000167283",10632,"ATP synthase subunit g, mitochondrial"
"TPT1","P13693","ENSG00000133112",7178,"Translationally-controlled tumor protein"
"HNRNPL","P14866","ENSG00000282947",3191,"Heterogeneous nuclear ribonucleoprotein L"
"ME1","P48163","ENSG00000065833",4199,"NADP-dependent malic enzyme"
"NUP214","P35658","ENSG00000126883",8021,"Nuclear pore complex protein Nup214"
"NAT10","Q9H0A0","ENSG00000135372",55226,"RNA cytidine acetyltransferase"
"GRK6","P43250","ENSG00000198055",2870,"G protein-coupled receptor kinase 6"
"SRSF1","Q07955","ENSG00000136450",6426,"Serine/arginine-rich splicing factor 1"
"MX2","P20592","ENSG00000183486",4600,"Interferon-induced GTP-binding protein Mx2"
"MYDGF","Q969H8","ENSG00000074842",56005,"Myeloid-derived growth factor"
"UHRF1","Q96T88","ENSG00000276043",29128,"E3 ubiquitin-protein ligase UHRF1"
"FLOT2","Q14254","ENSG00000132589",2319,"Flotillin-2"
"MSN","P26038","ENSG00000147065",4478,"Moesin"
"LEMD2","Q8NC56","ENSG00000161904",221496,"LEM domain-containing protein 2"
"AIMP2","Q13155","ENSG00000106305",7965,"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2"
"GGCT","O75223","ENSG00000006625",79017,"Gamma-glutamylcyclotransferase"
"CLIC4","Q9Y696","ENSG00000169504",25932,"Chloride intracellular channel protein 4"
"CIP2A","Q8TCG1","ENSG00000163507",57650,"Protein CIP2A"
"PAFAH1B1","P43034","ENSG00000007168",5048,"Platelet-activating factor acetylhydrolase IB subunit beta"
"CCN1","O00622","ENSG00000142871",3491,"CCN family member 1"
"WRNIP1","Q96S55","ENSG00000124535",56897,"ATPase WRNIP1"
"HNRNPD","Q14103","ENSG00000138668",3184,"Heterogeneous nuclear ribonucleoprotein D0"
"NUP153","P49790","ENSG00000124789",9972,"Nuclear pore complex protein Nup153"
"MRPS30","Q9NP92","ENSG00000112996",10884,"39S ribosomal protein S30, mitochondrial"
"EIF4G1","Q04637","ENSG00000114867",1981,"Eukaryotic translation initiation factor 4 gamma 1"
"SRP14","P37108","ENSG00000140319",6727,"Signal recognition particle 14 kDa protein"
"SPINT2","O43291","ENSG00000167642",10653,"Kunitz-type protease inhibitor 2"
"UBA2","Q9UBT2","ENSG00000126261",10054,"SUMO-activating enzyme subunit 2"
"SMPDL3B","Q92485","ENSG00000130768",27293,"Acid sphingomyelinase-like phosphodiesterase 3b"
"SF3B2","Q13435","ENSG00000087365",10992,"Splicing factor 3B subunit 2"
"CDV3","Q9UKY7","ENSG00000091527",55573,"Protein CDV3 homolog"
"DYNC1I2","Q13409","ENSG00000077380",1781,"Cytoplasmic dynein 1 intermediate chain 2"
"PACSIN3","Q9UKS6","ENSG00000165912",29763,"Protein kinase C and casein kinase substrate in neurons protein 3"
"BMS1","Q14692","ENSG00000165733",9790,"Ribosome biogenesis protein BMS1 homolog"
"CAND1","Q86VP6","ENSG00000111530",55832,"Cullin-associated NEDD8-dissociated protein 1"
"EEF1B2","P24534","ENSG00000283391",1933,"Elongation factor 1-beta"
"TELO2","Q9Y4R8","ENSG00000100726",9894,"Telomere length regulation protein TEL2 homolog"
"TOP1","P11387","ENSG00000198900",7150,"DNA topoisomerase 1"
"PGM1","P36871","ENSG00000079739",5236,"Phosphoglucomutase-1"
"RAB5C","P51148","ENSG00000108774",5878,"Ras-related protein Rab-5C"
"CPSF3","Q9UKF6","ENSG00000119203",51692,"Cleavage and polyadenylation specificity factor subunit 3"
"TMEM43","Q9BTV4","ENSG00000170876",79188,"Transmembrane protein 43"
"SCAMP3","O14828","ENSG00000263290",10067,"Secretory carrier-associated membrane protein 3"
"NEDD8","Q15843","ENSG00000285246",4738,"NEDD8"
"C1orf68","Q5T750","ENSG00000198854",100129271,"Skin-specific protein 32"
"ENO2","P09104","ENSG00000111674",2026,"Gamma-enolase"
"S100A6","P06703","ENSG00000197956",6277,"Protein S100-A6"
"STOML2","Q9UJZ1","ENSG00000165283",30968,"Stomatin-like protein 2, mitochondrial"
"TRIM27","P14373","ENSG00000234495",5987,"Zinc finger protein RFP"
"IGHG4","P01861","ENSG00000277016",NA,"Immunoglobulin heavy constant gamma 4"
"DUT","P33316","ENSG00000128951",1854,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial"
"RBBP8NL","Q8NC74","ENSG00000130701",140893,"RBBP8 N-terminal-like protein"
"CAT","P04040","ENSG00000121691",847,"Catalase"
"LSM2","Q9Y333","ENSG00000236826",57819,"U6 snRNA-associated Sm-like protein LSm2"
"POLDIP3","Q9BY77","ENSG00000100227",84271,"Polymerase delta-interacting protein 3"
"KRAS","P01116","ENSG00000133703",3845,"GTPase KRas"
"COPS8","Q99627","ENSG00000198612",10920,"COP9 signalosome complex subunit 8"
"RALA","P11233","ENSG00000006451",5898,"Ras-related protein Ral-A"
"ATP6V0C","P27449","ENSG00000185883",527,"V-type proton ATPase 16 kDa proteolipid subunit"
"CTBP2","P56545","ENSG00000175029",1488,"C-terminal-binding protein 2"
"UQCRB","P14927","ENSG00000156467",7381,"Cytochrome b-c1 complex subunit 7"
"EIF6","P56537","ENSG00000242372",3692,"Eukaryotic translation initiation factor 6"
"FAM120A","Q9NZB2","ENSG00000048828",23196,"Constitutive coactivator of PPAR-gamma-like protein 1"
"ATP5PD","O75947","ENSG00000167863",10476,"ATP synthase subunit d, mitochondrial"
"HK2","P52789","ENSG00000159399",3099,"Hexokinase-2"
"MPHOSPH8","Q99549","ENSG00000196199",54737,"M-phase phosphoprotein 8"
"A2M","P01023","ENSG00000175899",2,"Alpha-2-macroglobulin"
"SERPINC1","P01008","ENSG00000117601",462,"Antithrombin-III"
"G6PD","P11413","ENSG00000160211",2539,"Glucose-6-phosphate 1-dehydrogenase"
"UBR4","Q5T4S7","ENSG00000127481",23352,"E3 ubiquitin-protein ligase UBR4"
"GRB2","P62993","ENSG00000177885",2885,"Growth factor receptor-bound protein 2"
"PUF60","Q9UHX1","ENSG00000274081",22827,"Poly(U)-binding-splicing factor PUF60"
"M6PR","P20645","ENSG00000003056",4074,"Cation-dependent mannose-6-phosphate receptor"
"NARS1","O43776","ENSG00000134440",4677,"Asparagine--tRNA ligase, cytoplasmic"
"CSNK1A1L","Q8N752","ENSG00000180138",122011,"Casein kinase I isoform alpha-like"
"IPO4","Q8TEX9","ENSG00000285248",79711,"Importin-4"
"SAE1","Q9UBE0","ENSG00000142230",10055,"SUMO-activating enzyme subunit 1"
"NCOA4","Q13772","ENSG00000266412",8031,"Nuclear receptor coactivator 4"
"ANXA6","P08133","ENSG00000197043",309,"Annexin A6"
"HDAC2","Q92769","ENSG00000196591",3066,"Histone deacetylase 2"
"WDR3","Q9UNX4","ENSG00000065183",10885,"WD repeat-containing protein 3"
"CHMP2A","O43633","ENSG00000130724",27243,"Charged multivesicular body protein 2a"
"SRC","P12931","ENSG00000197122",6714,"Proto-oncogene tyrosine-protein kinase Src"
"HUWE1","Q7Z6Z7","ENSG00000086758",10075,"E3 ubiquitin-protein ligase HUWE1"
"RNF213","Q9HCF4",NA,NA,"E3 ubiquitin-protein ligase RNF213"
"PSMD13","Q9UNM6","ENSG00000185627",5719,"26S proteasome non-ATPase regulatory subunit 13"
"S100A16","Q96FQ6","ENSG00000188643",140576,"Protein S100-A16"
"FAM98A","Q8NCA5","ENSG00000119812",25940,"Protein FAM98A"
"PFDN4","Q9NQP4","ENSG00000101132",5203,"Prefoldin subunit 4"
"SCD","O00767","ENSG00000099194",6319,"Stearoyl-CoA desaturase"
"RNH1","P13489","ENSG00000276230",6050,"Ribonuclease inhibitor"
"DCTN1","Q14203","ENSG00000204843",1639,"Dynactin subunit 1"
"WDR1","O75083","ENSG00000071127",9948,"WD repeat-containing protein 1"
"HSD17B12","Q53GQ0","ENSG00000149084",51144,"Very-long-chain 3-oxoacyl-CoA reductase"
"NENF","Q9UMX5","ENSG00000117691",29937,"Neudesin"
"NUBP2","Q9Y5Y2","ENSG00000095906",10101,"Cytosolic Fe-S cluster assembly factor NUBP2"
"LUC7L","Q9NQ29","ENSG00000007392",55692,"Putative RNA-binding protein Luc7-like 1"
"TINAGL1","Q9GZM7","ENSG00000142910",64129,"Tubulointerstitial nephritis antigen-like"
"P4HA2","O15460","ENSG00000072682",8974,"Prolyl 4-hydroxylase subunit alpha-2"
"RPL21","P46778","ENSG00000122026",6144,"60S ribosomal protein L21"
"ATP6V0D1","P61421","ENSG00000159720",9114,"V-type proton ATPase subunit d 1"
"HNRNPUL2","Q1KMD3","ENSG00000214753",221092,"Heterogeneous nuclear ribonucleoprotein U-like protein 2"
"ELOB","Q15370","ENSG00000103363",6923,"Elongin-B"
"H1-10","Q92522","ENSG00000184897",8971,"Histone H1.10"
"NUP62","P37198","ENSG00000213024",23636,"Nuclear pore glycoprotein p62"
"SARS2","Q9NP81","ENSG00000283104",54938,"Serine--tRNA ligase, mitochondrial"
"PPME1","Q9Y570","ENSG00000214517",51400,"Protein phosphatase methylesterase 1"
"CTCF","P49711","ENSG00000102974",10664,"Transcriptional repressor CTCF"
"UCHL1","P09936","ENSG00000154277",7345,"Ubiquitin carboxyl-terminal hydrolase isozyme L1"
"PRKRA","O75569","ENSG00000180228",8575,"Interferon-inducible double-stranded RNA-dependent protein kinase activator A"
"EXOC4","Q96A65","ENSG00000131558",60412,"Exocyst complex component 4"
"CPNE1","Q99829","ENSG00000214078",8904,"Copine-1"
"SF3B1","O75533","ENSG00000115524",23451,"Splicing factor 3B subunit 1"
"TCIRG1","Q13488","ENSG00000110719",10312,"V-type proton ATPase 116 kDa subunit a3"
"S100P","P25815","ENSG00000163993",6286,"Protein S100-P"
"TPD52L2","O43399","ENSG00000101150",7165,"Tumor protein D54"
"FAF2","Q96CS3","ENSG00000113194",23197,"FAS-associated factor 2"
"RALY","Q9UKM9","ENSG00000125970",22913,"RNA-binding protein Raly"
"PSMA4","P25789","ENSG00000041357",5685,"Proteasome subunit alpha type-4"
"SFXN1","Q9H9B4","ENSG00000164466",94081,"Sideroflexin-1"
"S100A9","P06702","ENSG00000163220",6280,"Protein S100-A9"
"PTPRF","P10586","ENSG00000142949",5792,"Receptor-type tyrosine-protein phosphatase F"
"CLNS1A","P54105","ENSG00000074201",1207,"Methylosome subunit pICln"
"LUC7L2","Q9Y383","ENSG00000146963",51631,"Putative RNA-binding protein Luc7-like 2"
"UQCRH","P07919","ENSG00000173660",7388,"Cytochrome b-c1 complex subunit 6, mitochondrial"
"CMPK1","P30085","ENSG00000162368",51727,"UMP-CMP kinase"
"RPS19","P39019","ENSG00000105372",6223,"40S ribosomal protein S19"
"SPTLC2","O15270","ENSG00000100596",9517,"Serine palmitoyltransferase 2"
"THOP1","P52888","ENSG00000172009",7064,"Thimet oligopeptidase"
"TOMM40","O96008","ENSG00000130204",10452,"Mitochondrial import receptor subunit TOM40 homolog"
"GNG12","Q9UBI6","ENSG00000172380",55970,"Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12"
"IGKV1D-33","P01613",NA,NA,"Immunoglobulin kappa variable 1D-33"
"XRN2","Q9H0D6","ENSG00000088930",22803,"5'-3' exoribonuclease 2"
"SCD5","Q86SK9","ENSG00000145284",79966,"Stearoyl-CoA desaturase 5"
"DKC1","O60832","ENSG00000130826",1736,"H/ACA ribonucleoprotein complex subunit DKC1"
"CDCA8","Q53HL2","ENSG00000134690",55143,"Borealin"
"ATP5PO","P48047","ENSG00000241837",539,"ATP synthase subunit O, mitochondrial"
"C3","P01024","ENSG00000125730",718,"Complement C3"
"HPX","P02790","ENSG00000110169",3263,"Hemopexin"
"TFRC","P02786","ENSG00000072274",7037,"Transferrin receptor protein 1"
"TES","Q9UGI8","ENSG00000135269",26136,"Testin"
"DOCK9","Q9BZ29","ENSG00000088387",23348,"Dedicator of cytokinesis protein 9"
"SYCP1","Q15431","ENSG00000198765",6847,"Synaptonemal complex protein 1"
"MAT2A","P31153","ENSG00000168906",4144,"S-adenosylmethionine synthase isoform type-2"
"CDH3","P22223","ENSG00000062038",1001,"Cadherin-3"
"GSDMA","Q96QA5","ENSG00000167914",284110,"Gasdermin-A"
"HNRNPDL","O14979","ENSG00000152795",9987,"Heterogeneous nuclear ribonucleoprotein D-like"
"FHAD1","B1AJZ9","ENSG00000142621",114827,"Forkhead-associated domain-containing protein 1"
"ARCN1","P48444","ENSG00000095139",372,"Coatomer subunit delta"
"GMDS","O60547","ENSG00000112699",2762,"GDP-mannose 4,6 dehydratase"
"RFC2","P35250","ENSG00000049541",5982,"Replication factor C subunit 2"
"GMPS","P49915","ENSG00000163655",8833,"GMP synthase [glutamine-hydrolyzing]"
"FBL","P22087","ENSG00000280548",2091,"rRNA 2'-O-methyltransferase fibrillarin"
"MEST","Q5EB52","ENSG00000106484",4232,"Mesoderm-specific transcript homolog protein"
"CAPN1","P07384","ENSG00000014216",823,"Calpain-1 catalytic subunit"
"NDUFA4","O00483","ENSG00000189043",4697,"Cytochrome c oxidase subunit NDUFA4"
"ERLIN1","O75477","ENSG00000107566",10613,"Erlin-1"
"HNRNPAB","Q99729","ENSG00000197451",3182,"Heterogeneous nuclear ribonucleoprotein A/B"
"TOR1AIP2","Q8NFQ8","ENSG00000169905",163590,"Torsin-1A-interacting protein 2"
"HSD17B10","Q99714","ENSG00000072506",3028,"3-hydroxyacyl-CoA dehydrogenase type-2"
"VPS26A","O75436","ENSG00000122958",9559,"Vacuolar protein sorting-associated protein 26A"
"PRDX2","P32119","ENSG00000167815",7001,"Peroxiredoxin-2"
"ABCE1","P61221","ENSG00000164163",6059,"ATP-binding cassette sub-family E member 1"
"REXO2","Q9Y3B8","ENSG00000076043",25996,"Oligoribonuclease, mitochondrial"
"MYO9B","Q13459","ENSG00000099331",4650,"Unconventional myosin-IXb"
"DBNL","Q9UJU6","ENSG00000136279",28988,"Drebrin-like protein"
"IPO8","O15397","ENSG00000133704",10526,"Importin-8"
"CDC42BPG","Q6DT37","ENSG00000171219",55561,"Serine/threonine-protein kinase MRCK gamma"
"LCP1","P13796","ENSG00000136167",3936,"Plastin-2"
"PTBP1","P26599","ENSG00000011304",5725,"Polypyrimidine tract-binding protein 1"
"ARHGAP11A","Q6P4F7","ENSG00000275568",9824,"Rho GTPase-activating protein 11A"
"GSTK1","Q9Y2Q3","ENSG00000197448",373156,"Glutathione S-transferase kappa 1"
"PEX14","O75381","ENSG00000142655",5195,"Peroxisomal membrane protein PEX14"
"LONP1","P36776","ENSG00000196365",9361,"Lon protease homolog, mitochondrial"
"DDX6","P26196","ENSG00000110367",1656,"Probable ATP-dependent RNA helicase DDX6"
"LPCAT1","Q8NF37","ENSG00000153395",79888,"Lysophosphatidylcholine acyltransferase 1"
"EDIL3","O43854","ENSG00000164176",10085,"EGF-like repeat and discoidin I-like domain-containing protein 3"
"PYGB","P11216","ENSG00000100994",5834,"Glycogen phosphorylase, brain form"
"IDI1","Q13907","ENSG00000067064",3422,"Isopentenyl-diphosphate Delta-isomerase 1"
"IDH3B","O43837","ENSG00000101365",3420,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
"AKAP8","O43823","ENSG00000105127",10270,"A-kinase anchor protein 8"
"ATP1B3","P54709","ENSG00000069849",483,"Sodium/potassium-transporting ATPase subunit beta-3"
"DHX15","O43143","ENSG00000109606",1665,"Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15"
"EIF4H","Q15056","ENSG00000106682",7458,"Eukaryotic translation initiation factor 4H"
"GRTP1","Q5TC63","ENSG00000139835",79774,"Growth hormone-regulated TBC protein 1"
"TAGLN","Q01995","ENSG00000149591",6876,"Transgelin"
"RGS19","P49795","ENSG00000171700",10287,"Regulator of G-protein signaling 19"
